product_id;name;brand;category;price;size_value;size_unit;ingredients;key_ingredients;source;date_collected
P040;makarizo advisor hair recovery vitamax;Makarizo;Heat Protection;35000;28;mLx;cyclotetrasiloxane, cyclopentasiloxane, dimethiconol, phenyl trimethicone, tocopheryl acetate, perfume, hydrolyzed silk pg-propyl, hydrogenated soybean oil, retinyl palmitate, ascorbyl palmitate;"[""glycerin"", ""allantoin"", ""niacinamide"", ""allantoin""]";https://www.tokopedia.com/makarizo-advisor/makarizo-advisor-hair-recovery-vitamax-8mlx3-vitamin-rambut-hair-vitamin-serum-rambut-hair-serum-heat-protectant-perawatan-haircare-melembutkan-1733752031937398034?extParam=ivf%3Dfalse%26keyword%3Dheat+protectant%26search_id%3D20260109111329357A6FDF7642BF2E6BEZ%26src%3Dsearch&t_id=1767957222016&t_st=3&t_pp=search_result&t_efo=search_pure_goods_card&t_ef=goods_search&t_sm=&t_spt=search_result;01/09/2026
P041;voluminous & grow scalp treatment hair tonic serum;Hairmony;Hair Tonic;102860;100;mL;water, alcohol denat, propylene glycol, glicerine, panax ginseng root extract, peg-40 hydrogenated castor oil, phenoxyethanol, butylene glycol, menthol, panthenol, ammonium acryloyldimethyltaurate vp copolymer, arthemisia vulgaris extract, natrium edta, allantoin, ethylhexylglycerin, sophora flavescens root extract, capsicum anuum fruit extract, lycium chinense fruit extract, camellia cinesis leaf extract, angelca gigas root extract, angelca dahurica root extract, rubus coreanus fruit extract, morus alba root extract, pinus palustris leaf extract, lithospermum erythrorhizon root extract, polygonum ultifloronum root extract, citric acid, salicylic acid, sodium benzoate, potassium sorbate;"[""dimethicone"", ""dimethicone""]";https://www.sociolla.com/hair-tonic/75578-voluminous-and-grow-scalp-treatment-hair-tonic-serum;1/28/2026
P042;kundal scalp care and caffeine shampoo;Kundal;Shampoo;169500;500;mL;1, 2-hexanediol, allantoin, alpha-isomethyl ionone, angelica gigas extract, aqua, asarum sieboldii root extract, betaine, butylene glycol, caffeine, camellia japonica leaf extract, camellia sinensis leaf extract, caprylyl glycol, carthamus tinctorius flower extract, ceratonia siliqua fruit extract, citric acid, coco-betaine, coco-glucoside, cordyceps sinensis extract, coumarin, decyl glucoside, dioscorea japonica root extract, diospyros kaki fruit extract, dipotassium glycyrrhizate, dipropylene glycol, fragrance components and finished fragrances, ginkgo biloba leaf extract, glycerin, glycine max seed extract, glycyrrhiza glabra root extract, guar hydroxypropyltrimonium chloride, hexyl cinnamal, hydrolyzed collagen, hydroxyacetophenone, hydroxycitronellal, linalool, lithospermum erythrorhizon root extract, lycium chinense fruit extract, menthol, morus alba bark extract, niacinamide, paeonia lactiflora root extract, panax ginseng root extract, panthenol, polygonum multiflorum root extract, portulaca oleracea extract, propylene glycol laurate, rheum palmatum root extract, salicylic acid, sodium chloride, sodium coco-sulfate, sodium gluconate, sophora flavescens root extract, thuja occidentalis leaf extract, ulmus davidiana root extract, ziziphus jujuba fruit extract;"[""hydrolyzed wheat protein"", ""camellia sinensis leaf extract"", ""polygonum multiflorum root extract"", ""menthol"", ""salicylic acid"", ""rosmarinus officinalis leaf oil"", ""sodium hyaluronate"", ""niacinamide""]";https://www.sociolla.com/shampoo/70784-kundal-scalp-care-and-caffeine-shampoo;1/28/2026
P043;euphoria perfume silky conditioner;Hairoic;Conditioner;34048;180;gr;hair moisturizing agent, vitamin e, vitamin c, vitamin b5, glycerin, aloe vera extract, allantoin, hair & scalp nutrition, vitamin e, vitamin b5, niacinamide, soothing agent, allantoin, aloe vera extract, vitamin b5, triple scalp barrier protection, blooming fragrance;"[""glycerin"", ""hydrolyzed wheat protein"", ""biotin"", ""ceramide np""]";https://www.sociolla.com/conditioner/91174-euphoria-perfume-silky-conditioner;1/28/2026
P044;orange flower color protect hair mask;Dancoly;Hair Mask;251100;500;gr;aqua water, citrus aurantium amara flower extract, vitis vinifera seed oil, pelargonium graveolens extract, glyceryl stearates, dimethicone peg-10 15 crosspolymer, dimethicone silsesquioxane copolymer, polyoxyethylene cetyl-stearyl ether, simmondsia chinensis oil peg-8 esters, rosa rugosa flower extract, peg-4 sorbitan stearate, hyaluronic acid, hydroxypropyl guar, phenoxyethanol;"[""amodimethicone"", ""dimethicone"", ""aloe barbadensis leaf extract"", ""menthol"", ""lactic acid"", ""hydrolyzed keratin""]";https://www.sociolla.com/hair-mask/9720-orange-flower-color-protect-hair-mask;1/28/2026
P045;hair loss shampoo;Dancoly;Shampoo;303400;530;gr;water, decyl glucoside, lauryl glucoside, sodium cocoyl glutamate, cocodimonium hydroxypropyl hydrolyzed wheat protein, sophora flavescens root extract, capsicum annuum extract, lycium chinense fruit extract, camellia sinensis leaf extract, angelica gigas root extract, angelica dahurica root extract, rubus coreanus fruit extract, morus alba root extract, pinus palustris leaf extract, lithospermum officinale root extract, polygonum multiflorum root extract, menthol, propylene glycol, salicylic acid, dexpanthenol, rosmarinus officinalis leaf oil, lavandula angustifolia oil, ocimum basilicum oil, salvia sclarea oil, pelargonium graveolens flower oil, citrus grandis peel oil, citrus limon peel oil, citrus aurantium dulcis peel oil, citrus aurantium bergamia fruit oil, sodium hyaluronate, niacinamide, citric acid, 1, 2-hexanediol, caprylyl glycol, polyquaternium-10, disodium edta, limonene;"[""panthenol"", ""glycerin"", ""butyrospermum parkii"", ""calendula officinalis extract"", ""hydrolyzed keratin""]";https://www.sociolla.com/shampoo/59448-lador-hair-loss-shampoo?size=530ml;1/28/2026
P046;hair tonic biotin hairfall control;Dove;Hair Tonic;47000;75;ml;water, oleth-20, phenoxyethanol, glycerin, caprylyl glycol, perfume, disodium edta, zinc sulfate heptahydrate, hydrolyzed yeast protein, urea, sodium benzoate, disodium phosphate, sodium hydroxide, potassium sorbate, biotin, citric acid, ceramide ng;"[""argania spinosa kernel oil"", ""glycerin"", ""tocopherol"", ""panthenol"", ""ascorbic acid"", ""acetyl tetrapeptide-3"", ""acetyl tetrapeptide-3"", ""acetyl tetrapeptide-3"", ""acetyl tetrapeptide-3"", ""copper tripeptide-1""]";https://www.watsons.co.id/id/dove-hair-tonic-biotin-hairfall-control-75ml;1/31/2026
P047;hair energy aloe & melon;Makarizo;Creambath;120600;500;g;water, cetearyl alcohol, paraffinum liquidum, ethylhexyl palmitate, propylene glycol, cetyl esters, cetrimonium chloride, fragrance, behentrimonium chloride, amodimethicone, ceteareth-20, bis pg amodimethicone, aloe barbadensis leaf extract, dmdm hydantoin, panthenyl ethyl ether, c14-15 alcohols, steartrimonium chloride, trideceth-12, trideceth-10, menthol, cl 47005, cl 42090, phenoxyethanol, butylene glycol, menthyl lactate, lactic acid, iodopropynyl butylcarbamate, passiflora edulis seed oil, isotridecanol, cyclotetrasiloxane, oryza sativa bran oil, hydrolyzed keratin, magnesium nitrate, euterpe oleracea fruit oil, methylchloroisothiazolinone, magnesium chloride, citrus aurantifolia fruit extract, methylisothiazolinone, persea gratissima fruit extract, trigonella foenum-graecum seed extract, cucumis melo fruit extract;"[""dimethicone"", ""argania spinosa kernel oil""]";https://www.watsons.co.id/id/makarizo-hair-energy-aloe-melon-500g/p/BP_47079;1/31/2026
P048;grace and glow hair vitamin mist;Grace and Glow;Hair Mist;34500;100;ml;water, glyserine, peg-40 hydrogenated castor oil, fragrance, phenoxyethanol, silk extract, chlorphenesin, panthenol, ethylhexylglycerin, disodium edta, butylene glycol, propylene glycol, anthemis nobilis flower extract, sclerocarya birrea fruit extract, butyrospermum parkii butter, olea europea fruit oil, helianthus annuus hydroxyacetophenone, calendula officinalis flower extract, hydrolyzed keratin;"[""dimethicone"", ""amodimethicone"", ""simmondsia chinensis seed oil"", ""butyrospermum parkii"", ""argania spinosa kernel oil"", ""hydrolyzed wheat protein"", ""silk amino acids"", ""ceramide np"", ""ceramide np""]";https://www.tokopedia.com/graceandglowofficial/grace-and-glow-hair-vitamin-mist-silk-protect-daisy-peony-blush-haircare-perawatan-treatment-rambut-spray-untuk-melembutkan-rambut-kering-dan-bercabang-with-argan-oil-1729432845638928652?extParam=ivf%3Dfalse%26keyword%3D%09hair+mist%26search_id%3D2026013111594637BC2F75BF1BCF2F95EG%26src%3Dsearch&t_id=1769860690089&t_st=3&t_pp=search_result&t_efo=search_pure_goods_card&t_ef=goods_search&t_sm=&t_spt=search_result;1/31/2026
P049;real argan repairing shampoo;Rated Green;Shampoo;89100;100;ml;water, disodium laureth sulfosuccinate, cocamidopropyl betaine, lauramide mipa, sodium cocoyl isethionate, argania spinosa kernel oil, quillaja saponaria bark extract, coco-glucoside, sodium chloride, citric acid, sorbeth-30 tetraoleate, decyl glucoside, polyquaternium-10, trihydroxystearin, polyquaternium-22, caprylic capric triglyceride, sodium citrate, caprylyl glycol, ethylhexylglycerin, soyamidopropylamine oxide, sodium phytate, sorbitan laurate, 1, 2-hexanediol, glycolipids, tocopherol, betaine, panthenol, butylene glycol, acetyl hexapeptide-8, ascorbic acid polypeptide, acetyl octapeptide-3, acetyl tetrapeptide-2, acetyl tetrapeptide-3, acetyl tetrapeptide-5, acetyl tetrapeptide-9, carnosine, copper tripeptide-1, nonapeptide-1, palmitoyl pentapeptide-4, palmitoyl tripeptide-1, palmitoyl tripeptide-5, alcohol denat, cetearyl alcohol, sodium benzoate, potassium sorbate, fragrance;"[""niacinamide"", ""glycerin"", ""panthenol"", ""aloe barbadensis leaf extract"", ""adenosine"", ""oleanolic acid"", ""biotinoyl tripeptide-1"", ""arginine""]";https://www.sociolla.com/shampoo/79402-real-argan-repairing-shampoo?size=100ml;1/31/2026
P050;real argan smoothing hair serum;Rated Green;Hair Serum;231200;150;ml;cyclopentasiloxane, dimethiconol, dimethicone, argania spinosa kernel oil, c12-15 alkyl benzoate, water, glycolipids, alcohol denat, fragrance ;"[""hydrolyzed wheat protein"", ""lactic acid"", ""hydrolyzed silk""]";https://www.sociolla.com/hair-serum/69202-real-argan-smoothing-hair-serum;1/31/2026
P051;missdaisy perfume hair mask;Miss Daisy;Hair Mask;289000;250;ml;aqua, cetearyl alcohol, brassicamidopropyl dimethylamine, dimethicone, amodimethicone, cetearaeth-7, ceteareth-25, cyclopentasiloxane, fragrance, behentrimonium chloride, dipropylene glycol, glycolic acid, simmondsia chinensis seed oil, squalane, butyrospermum parkii, argania spinosa kernel oil, phenoxyethanol, polyquaternium-7, guar hydroxypropyltrimonium chloride, c10-40 isoalkylamidopropylethyldimonium ethosulfate, o-cymen-5-ol, hyrdolyzed wheat protein, silk amino acids, ceramide np, ceramide ap, ceramide eop, phytoshingosine, cholesterol, sodium lauroyl lactylate, carbomer, xanthan gum, nicotiamide;"[""panthenol"", ""glycerin""]";https://www.sociolla.com/hair-mask/76280-missdaisy-perfume-hair-mask-blackcurrant-and-vanilla-sugar;1/31/2026
P052;mdrop dead growgeous;Wonderlux;Scalp Serum;166500;75;ml;aqua, butylene glycol, 2, 4-diamino-pyrimidine-3-oxide ), ammonium polyacryloyldimethyl taurate, niacinamide, propanediol, oryza sativa bran water, glycerin, panthenol, zingiber officinale extract, phenoxyethanol, chlorphenesin, nasturtium officinale flower leaf extract, ppg-26-buteth-26, peg-40 hydrogenated castor oil, aloe barbadensis extract, pisum sativum sprout extract, sodium benzoate, magnesium ascorbyl phosphate, hydrolyzed corn protein, glycine, apigenin, adenosine, serine, glutamic acid, oleanolic acid, aspartic acid, leucine active ingredient 000071, biotinoyl tripeptide-1, alanine, arginine, tyrosine, phenylalanine, threonine, proline, valine, isoleucine, carnitine;"[""glycerin"", ""panthenol"", ""simmondsia chinensis seed oil"", ""lactic acid"", ""arginine"", ""tocopheryl acetate"", ""camellia sinensis leaf extract""]";https://www.sociolla.com/hair-serum/78251-drop-dead-growgeous-densifying-hair-scalp-serum;1/31/2026
P053;daikin conditioner;O'sweet Singapore;Conditioner;327999;450;ml;hydrolyzed wheat protein, lactic acid, propylparaben, sodium lauroyl hydrolyzed silk, trideceth-12, aqua, behentrimonium chloride, cetearyl alcohol, cetrimonium chloride, cetyl alcohol, hydroxyethylcellulose, methylisothiazolinone, methylparaben, parfum, snail secretion filtrate, zingiber officinale extract, hyaluronic acid;"[""glycerin"", ""butyrospermum parkii"", ""hydrolyzed keratin"", ""tocopheryl acetate"", ""panthenol"", ""lactic acid""]";https://www.sociolla.com/conditioner/58773-daikin-conditioner?size=450_ml;1/31/2026
P054;hair mistion! eternal bloom;Wonderlux;Hair Mist;327999;50;ml;water, trideceth-9, fragnance components and finished fragrance, peg-40 hydrogenated castor oil, propanediol, phenoxyethanol, caprylic capric triglyceride, ethoxydiglycol, pentaclethra macroloba seed oil, polysorbate 20, sodium pca, chlorphenesin, d-panthenol, disodium edta, o-cymen-5-ol, hydroxypropylgluconamide, hydroxypropyl ammonium gluconate, polyquaternium-7, glycerin, magnolia officinalis bark extract, zingiber officinale root extract, hydrolyzed jojobaesters, tartaric acid, benzyl alcohol, sodium benzoate, potassium sorbate;"[""glycerin"", ""dimethicone"", ""amodimethicone"", ""dimethicone"", ""arginine"", ""adenosine"", ""oleanolic acid"", ""biotinoyl tripeptide-1""]";https://www.sociolla.com/hair-mist/87300-eternal-bloom-smooth-nourishment-hair-mist;1/31/2026
P055;hair volumizing conditioner;Woshday;Conditioner;249000;340;ml;water, cetearyl alcohol, cetyl alcohol, glycerin, isopropyl palmitate, fragrance, cetyl esters, behentrimonium chloride, brassicyl valinate esylate, stearamidopropyl dimethylamine, phenoxyethanol, brassica alcohol, citric acid, isopropyl alcohol, cetrimonium chloride, chlorphenesin, calcium gluconate, colloidal oatmeal, guar hydroxypropyltrimonium chloride, panthenol, simmondsia chinensis seed oil, vitis vinifera seed oil, lactic acid, leuconostoc radish root ferment filtrate, dihydroxypropyl arginine hcl, polyquaternium-7, tocopheryl acetate, aloe barbadensis leaf juice, sodium benzoate, camellia sinensis leaf extract, potassium sorbate;"[""glycerin"", ""arginine"", ""lactic acid"", ""bisabolol"", ""panthenol"", ""glycerin""]";https://www.sociolla.com/conditioner/91716-hair-volumizing-conditioner;1/31/2026
P056;hair oil with peppermint;Tumbuh Lab;Hair Oil;121500;60;ml;virgin coconut oil, castor oil, rosemary essential oil, lavender essential oil, peppermint essential oil;"[""glycerin"", ""ceramide np""]";https://www.sociolla.com/hair-oil/75451-hair-oil-with-peppermint;1/31/2026
P057;texture experience creambath strawberry yoghurt softening & shine-boosting treatment;Makarizo Professional;Creambath;166500;75;ml;aqua, cetyl alcohol, stearyl alcohol, behentrimonium methosulfate, cetearyl alcohol, glycerin, cetrimonium chloride, parfum fragrance, propylene glycol, isopropyl myristate, cocos nucifera oil, butyrospermum parkii, hydrolyzed keratin, fragaria ananassa fruit extract, tocopheryl acetate, panthenol, citric acid, sodium benzoate, potassium sorbate, lactic acid;"[""allantoin"", ""menthol"", ""glycerin""]";https://www.sociolla.com/hair-mask/28165-texture-experience-creambath-strawberry-yoghurt-softening-and-shine-boosting-treatment?size=200ml;1/31/2026
P058;drop dead growgeous! hair densifying conditioner;Wonderlux;Conditioner;98400;200;ml;aqua, cetearyl alcohol, glycerin, mineral oil, fragrance components and finished fragrances, stearamidopropyl dimethylamine, dimethiconol, behentrimonium chloride, dimethicone, propanediol, ceteareth-22, phenoxyethanol, cetrimonium chloride, hydrolyzed jojoba esters, citric acid, dipropylene glycol, amodimethicone, chlorphenesin, bisamino peg ppg-41 3 aminoethyl pg-propyl dimethicone, laureth-4, laureth-5, laureth-23, peg-55 stearate, disodium edta, bht, xanthan gum, caprylyl glycol, butylene glycol, ci 19140, ci 42090, peg-26-buteth-26, peg-40 hydrogenated castor oil, magnesium ascorbyl phosphate, hydrolyzed corn protein, sodium benzoate, arginine, glycine, adenosine, serine, glutamic acid, aspartic acid, leucine, apigenin, alanine, lysine, tyrosine, phenylalanine, threonine, proline, valine, oleanolic acid, isoleucine, biotinoyl tripeptide-1, histidine, carnitine;"[""piroctone olamine"", ""menthol"", ""panthenol"", ""hydrolyzed collagen""]";https://www.sociolla.com/conditioner/92385-drop-dead-growgeous-hair-densifying-conditioner;1/31/2026
P059;pomelo hair tonic;Cocoon;Hair Tonic;114000;140;ml;water, isododecane, c15-19 alkane, glycerin, citrus grandis peel oil, xylitylglucoside, anhydroxylitol, maltitol, xylitol, pelvetia canaliculata extract, propanediol, arginine, lactic acid, glycine soja germ extract, triticum vulgare germ extract, scutellaria baicalensis root extract, bisabolol, gluconolactone, calcium gluconate, panthenol, betaine, citrus aurantium dulcis peel oil, mentha piperita oil, sodium polyacrylate starch, glycereth-26, phenyl trimethicone, caprylyl methicone, trisodium ethylenediamine disuccinate, ethyhexylglycerin, bht, phenoxyethanol, sodium benzoate;"[""retinyl palmitate"", ""biotin"", ""panthenol""]";https://www.sociolla.com/hair-serum/75608-pomelo-hair-tonic;1/31/2026
P060;my hair recipe essential oil serum;Innisfree;Hair Oil;110400;100;ml;cyclopentasiloxane, dimethiconol, octyldodecanol, camellia japonica seed oil, trisiloxane, fragrance parfum, glycolipids, glycerin, water aqua eau, ceramide np, camellia japonica flower extract, phytosphingosine, hydrogenated lecithin, camellia japonica leaf extract;"[""glycerin"", ""allantoin"", ""niacinamide""]";https://www.sociolla.com/hair-oil/79102-my-hair-recipe-essential-oil-serum;1/31/2026
P061;osweet singapore anti-dandruff & oil control shampoo;O'sweet Singapore;Shampoo;241799;300;ml;water, sodium lauryl alcohol polyether sulfate, essence, c8-c14 alkyl glucoside, octyl glucoside, bis aminopropyl polydimethylsiloxane, polydimethylsiloxane alcohol, cetyl alcohol, sodium stearoyl lactylate, cocamidopropyl pg dimethyl ammonium chloride, sorbitan tristearate, lysine thiazolidinecarboxylate, guar gum hydroxypropyl trimethyl ammonium chloride, allantoin, menthol, potassium cocoyl glycine potassium lauroyl sarcosine, glycerin, sodium lauryl ether sulfate, ethylene glycol distearate, polylysine, pyrrolidone ethanolamine salt, dichlorobenzyl alcohol, citric acid, silk fibroin, coconut amide dea, titanium dioxide, quaternary ammonium salt - 80, coconut glucoside, propylene glycol, sodium isostearyl lactylate, sodium lactate, polyquaternary ammonium salt - 7, benzyl alcohol, phenoxyethanol, sodium benzoate, methyl isothiazolinone;"[""glycerin"", ""dimethicone"", ""climbazole"", ""zinc gluconate"", ""panthenol"", ""lactic acid"", ""sodium hyaluronate"", ""glycerin""]";https://www.sociolla.com/shampoo/79044-o-sweet-singapore-anti-dandruff-and-oil-control-shampoo;1/31/2026
P062;argan repair hairmask;Dancoly;Hair Mask;257140;550;ml;no mineral oil paraffin oil vaseline, no propylene glycol, no animal testing, organic natural ingredients, bpom, serta telah tersertifikasi gmp & fda;"[""biotin""]";https://www.sociolla.com/hair-mask/9718-argan-repair-hairmask-?size=550_gr;1/31/2026
P063;texture experience creambath mint sorbet purifying & refreshing treatment;Makarizo Professional;Hair Mask;92250;200;ml;piroctone olamine, menthol, panthenol, hydrolyzed collagen;"[""dimethicone"", ""macadamia ternifolia seed oil""]";https://www.sociolla.com/hair-mask/28164-texture-experience-creambath-mint-sorbet-purifying-and-refreshing-treatment?size=200ml;1/31/2026
P064;ginseng & chesnut seed extract hair tonic with biotin & panthenol;Votre Peau;Hair Tonic;112200;100;ml;ekstrak ginseng, horse chestnut, retinyl palmitate, biotin, panthenol;"[""glycerin"", ""panthenol"", ""glycerin"", ""arginine"", ""zinc pca"", ""argania spinosa kernel oil"", ""niacinamide"", ""aesculus hippocastanum seed extract"", ""zinc gluconate"", ""caffeine"", ""tocopherol"", ""biotin""]";https://www.sociolla.com/hair-tonic/80556-ginseng-and-chesnut-seed-extract-hair-tonic-with-biotin-and-panthenol;1/31/2026
P065;dreamy hour perfume hair vitamin mist;Hairoic;Hair Mist;122400;50;gr;itamin e, vitamin c, vitamin b5, glycerin, aloe vera extract, allantoin, niacinamide, triple shaft protection, dan blooming fragrance;"[""dimethicone"", ""amodimethicone"", ""argania spinosa kernel oil"", ""tocopheryl acetate"", ""macadamia ternifolia seed oil""]";https://www.sociolla.com/hair-mist/91175-dreamy-hour-perfume-hair-vitamin-mist;1/31/2026
P066;amethyst anti dandruff shampoo;Grace and Glow;Shampoo;77625;400;ml;aqua, sodium laureth sulfate, glycerin, cocamidopropyl betaine, disodium lauroamphodiacetate, parfum, dimethicone, climbazole, sodium chloride, lactobacillus ferment, c12-13 alkyl lactate, citric acid, dichlorobenzyl alcohol, zinc gluconate, glycol distearate, disodium lauryl sulfosuccinate, cocamide dea, laureth-3, disodium edta, methylparaben, guar hydroxypropyltrimonium chloride, panthenol, hydrogenated castor oil, cocamide methyl mea, c12-13 alcohols, thuja orientalis extract, magnesium nitrate, hydrolyzed yeast extract, glucose, propylene glycol, phenoxyethanol, hydroxyacetophenone, 1, 2-hexanediol, methylchloroisothiazolinone, lactic acid, lactococcus ferment lysate, magnesium chloride, ci 42090, sodium hyaluronate, methylisothiazolinone, ethylhexylglycerin, ci 16255;"[""tocopherol""]";https://www.sociolla.com/shampoo/69363-amethyst-anti-dandruff-shampoo;1/31/2026
P067;mielle rosemary mint scalp hair strengthening oil;Mielle;Hair Oil;197000;59;ml;soybean oil, castor seed oil, coconut oil, olive fruit oil, sweet almond oil, wheat germ oil, sunflower seed oil, grapeseed oil, jojoba seed oil, babassu seed oil, essential oil blend, rosemary leaf oil, peppermint oil, eucalyptus oil, biotin, horsetail extract, nettle leaf extract, chamomile flower extract;"[""glycerin"", ""rosmarinus officinalis leaf extract"", ""niacinamide"", ""lactic acid"", ""arginine""]";https://www.tokopedia.com/beauty-change-storeid/mielle-rosemary-mint-scalp-hair-strengthening-oil-59ml-conditioner-dengan-biotin-untuk-rambut-kuat-berkilau-dan-kulit-kepala-sehat-1733558285217072601?extParam=ivf%3Dfalse%26keyword%3Dperawatan+rambut%26search_id%3D20260207122913577BCC914F9E553B9HOB%26src%3Dsearch&t_id=1770467395580&t_st=2&t_pp=search_result&t_efo=search_pure_goods_card&t_ef=goods_search&t_sm=&t_spt=search_result;1/31/2026
P068;marula oil hair serum;Dancoly;Hair Serum;278100;60;ml;helianthus annuus seed oil, cyclopentasiloxane, dimethicone silsesquioxane copolymer, marula oil, macadamie ternifolia seed oil, parfum fragrance;"[""glycerin"", ""panthenol"", ""glycerin"", ""arginine"", ""zinc pca"", ""niacinamide"", ""aesculus hippocastanum seed extract"", ""zinc gluconate"", ""caffeine"", ""tocopherol"", ""biotin""]";https://www.sociolla.com/hair-serum/52711-marula-oil-hair-serum;1/31/2026
P069;mk3 repair & revive hair mask jar;Makarizo Professional;Hair Mask;245880;500;ml;aqua, cetearyl alcohol, glycerin, c12-15 alkyl benzoate, parfum, behentrimonium chloride, phenoxyethanol, cetrimonium chloride, panthenol, ethylhexylglycerin, sodium pca, ceteareth-20, sodium lactate, polysilicone-15, arginine, aspartic acid, pca, tetrasodium edta, argania spinosa kernel oil, cocos nucifera oil, glycine soja oil, helianthus annuus seed oil, ethyl macadamiate, glycine, alanine, serine, valine, isoleucine, proline, threonine, actinidia chinensis fruit extract, histidine, phenylalanine, niacinamide, aesculus hippocastanum seed extract, yeast extract, ammonium glycyrrhizate, zinc gluconate, caffeine, tocopherol, biotin;"[""glycerin"", ""glycerin"", ""arginine"", ""zinc pca"", ""argania spinosa kernel oil"", ""tocopherol""]";https://www.sociolla.com/hair-mask/84319-mk3-repair-and-revive-hair-mask-jar;1/31/2026
P070;wonder hair oil;La'dor;Hair Oil;294000;100;ml;cyclopentasiloxane, cyclohexasiloxane, isopropyl myristate, dimethicone, isododecane, c12-15 alkyl benzoate, hydrogenated ethylhexyl olivate, hydrogenated olive oil unsaponifiables, amodimethicone, persea gratissima oil, argania spinosa kernel oil, tocopheryl acetate, moringa oleifera seed oil, camellia japonica seed oil, macadamia ternifolia seed oil, sclerocarya birrea seed oil, squalane, helianthus annuus seed oil, fragrance;"[""dimethicone"", ""arginine"", ""argania spinosa kernel oil"", ""hydrolyzed collagen"", ""glycerin"", ""hydrolyzed keratin"", ""hydrolyzed keratin"", ""hydrolyzed keratin"", ""hydrolyzed silk"", ""keratin"", ""ceramide np"", ""ceramide np"", ""ceramide np""]";https://www.sociolla.com/hair-oil/59454-lador-wonder-hair-oil?size=10ml;1/31/2026
P071;hair mistl;Tumbuh Lab;Hair Mist;117000;100;ml;rosewater, rosemary essential oil, green tea essential oil, ylang ylang essential oil, cedarwood essential oil;"[""glycerin"", ""panthenol"", ""hydrolyzed wheat protein"", ""climbazole"", ""menthol"", ""argania spinosa kernel oil""]";https://www.sociolla.com/hair-mist/75452-hair-mist;1/31/2026
P072;bonvie coco hair oil scalp & hair treatment;Bonvie;Hair Oil;63000;30;ml;coconut oil, kemiri, peppermint oil, tocopherol;"[""tocopheryl acetate"", ""biotin"", ""hydrolyzed keratin""]";https://www.sociolla.com/hair-oil/86022-bonvie-coco-hair-oil-scalp-and-hair-treatment;1/31/2026
P073;conditioner with cinnamon & amino acid;Ree Derma Wellness;Conditioner;130500;250;ml;aqua, cetearyl alcohol, cetyl ester, behentrimonium chlroide, glycerine, lauryl acid, rosmarinus officinalis flower extract, glycine soja extract, eugenia carophyllus bud oil, phenoxyethanol, illicium verum extract, cinnamomum casia bark extract, isopropanol, sodium benzoate, myristic acid, pimpinella anisum fruit extract, cetrimonium chloride, niacinamide, palmitic acid, caprylic acid, lechitin, oleic acid, capric acid, lechitin, oleic acid, capric acid, l lactic acid, arginine, stearic acid, linoleic acid, caproic acid, ethyl lauroyl arginate hcl, tetrasodium glutamate diacetate;"[""panthenol"", ""salicylic acid"", ""menthol"", ""panax ginseng root extract""]";https://www.sociolla.com/conditioner/63188-conditioner-with-cinnamon-and-amino-acid;1/31/2026
P074;mk3 damage repair shampoo;Makarizo Professional;Shampoo;184464;250;ml;aqua, sodium cocoyl isethionate, glycerin, cocamidopropyl betaine, sodium lauroyl sarcosinate, c15-19 alkane, parfum, peg-120 methyl glucose trioleate, acrylates c10-30 alkyl acrylate crosspolymer, phenoxyethanol, polyquaternium-47, c12-15 alkyl benzoate, guar hydroxypropyltrimonium chloride, sodium hydroxide, peg-40 hydrogenated castor oil, panthenol, ethylhexylglycerin, sodium pca, sodium lactate, cocos nucifera oil, helianthus annuus seed oil, tetrasodium edta, ethyl macadamiate, arginine, aspartic acid, pca, glycine, alanine, serine, sodium benzoate, valine, isoleucine, proline, threonine, histidine, phenylalanine, niacinamide, aesculus hippocastanum seed extract, yeast extract, ammonium glycyrrhizate, methylchloroisothiazolinone, zinc gluconate, methylisothiazolinone, caffeine, tocopherol, biotin;"[""dimethicone"", ""amodimethicone"", ""argania spinosa kernel oil"", ""tocopheryl acetate"", ""keratin""]";https://www.sociolla.com/shampoo/84320-mk3-damage-repair-shampoo;1/31/2026
P075;mk3 repair and revive conditioner;Makarizo Professional;Conditioner;184464;250;ml;aqua, cetearyl alcohol, glycerin, parfum, c12-15 alkyl benzoate, behentrimonium chloride, phenoxyethanol, cetrimonium chloride, ethylhexylglycerin, sodium pca, ceteareth-20, sodium lactate, polysilicone-15, arginine, aspartic acid, pca, tetrasodium edta, argania spinosa kernel oil, helianthus annuus seed oil, ethyl macadamiate, glycine, alanine, serine, valine, isoleucine, proline, threonine, histidine, phenylalanine, tocopherol;"[""panthenol"", ""glycerin"", ""arginine"", ""zinc pca"", ""tocopherol""]";https://www.sociolla.com/conditioner/84321-mk3-repair-and-revive-conditioner;1/31/2026
